CPUUtilization_Average,NetworkIn_Average_original,NetworkIn_Average,NetworkOut_Average,NetworkOut_Average_original,MemoryUtilization_Average,Final_Target,Final_Class
72,193406521,1,176083017,1,65.77064279,65.35086116557517,3
74,43521258,0,39512988,0,57.76982926,62.10792584666274,3
1,42219,0,39444,0,32.30463096,17.18009016752693,1
48,152853809,1,129065969,1,47.66180993,45.55295463405739,2
71,108350679,1,132773078,1,58.74474909,61.246360498110995,3
3,41930,0,39084,0,39.76459854,21.913288049453037,1
4,5108,0,2279,0,22.91956126,13.613509048835095,1
46,102325292,0,123302191,1,41.54816921,41.50477041921366,1
1,0,0,0,0,53.5797373,28.62930499239706,1
2,41874,0,33928,0,54.02375423,28.87249420522652,1
1,0,0,0,0,53.86727432,28.635502251862487,1
4,7609,0,6222,0,23.03289819,13.672265857115088,1
3,41607,0,39133,0,38.62345673,21.321705073984248,1
29,19010230,0,14801721,0,72.83070908,50.46180683995648,2
3,40627,0,38507,0,38.71078357,21.36697609017457,1
3,16106127,0,1073742,0,53.81850406,29.60557527748164,1
70,365542305,3,342098931,3,47.34496438,55.00954250369034,2
84,456176641,4,442073625,4,43.04390168,58.88393682318275,2
65,309760291,2,269613582,2,50.69772569,54.55403033763254,2
77,47299756,0,43330390,0,58.7824867,63.97236435322021,3
38,77711029,0,74896919,0,43.97945203,39.2853204513024,1
3,48092,0,42513,0,39.80153084,21.932436423662796,1
77,218346134,2,196921297,1,65.25388554,67.25798922707271,3
82,468874795,4,439337128,4,47.24625813,60.198961627430776,3
71,194347270,1,175019917,1,73.56527225,69.10161935947248,3
4,37446,0,37162,0,36.25201743,20.525244771553314,1
47,110665932,1,137567045,1,71.41811369,57.42776645797412,2
78,226060353,2,198773718,1,48.83993483,59.183899718336974,2
4,41949,0,39236,0,36.18780503,20.491957719778213,1
56,398879162,3,392543710,3,50.87222697,50.79606613984508,2
42,397772100,3,385878552,3,44.79226728,41.581427337747876,1
45,116249085,1,101247436,0,63.58359068,52.49360181430308,2
1,0,0,0,0,53.85783157,28.64359479804046,1
3,46381,0,41405,0,39.7143056,21.88721707163424,1
71,193290031,1,175310530,1,57.15594655,60.74182496946777,3
75,118874093,1,110163560,1,57.19816487,62.17369427301912,3
2,0,0,0,0,53.80615584,28.75967113113677,1
50,136447484,1,130790957,1,52.08718256,48.70957742769372,2
74,104040941,0,104468485,0,42.84628597,54.2958760635869,2
1,0,0,0,0,53.15232302,28.28650842143835,1
24,14068806,0,18132792,0,51.08010447,36.87811090939681,1
43,153462367,1,121050127,1,44.72444801,41.863912697133664,1
30,34498963,0,34690551,0,60.56723328,44.402318688130606,1
2,21347,0,17067,0,53.46362257,28.582106104158914,1
1,0,0,0,0,53.80563701,28.60354866028524,1
72,196494754,1,178241143,1,73.22522938,69.50667012859705,3
82,430864266,4,424616577,3,56.35588506,64.9094675812693,3
78,178890521,1,223860715,2,63.05297473,66.54682511568953,3
30,19074361,0,14679201,0,72.61518602,50.782990786999946,2
73,42894973,0,39278087,0,61.02571127,63.54885307569525,3
1,42404,0,34335,0,54.07283579,28.75507323313207,1
73,197568496,1,178241143,1,75.76117929,71.10731903497721,3
78,47145020,0,43011990,0,80.19117943,75.78513404780277,3
2,0,0,0,0,53.68090966,28.6947418653669,1
85,399050312,3,373726392,3,62.69716485,69.47698791336663,3
2,195876,0,156870,0,53.94333518,28.830866794213954,1
56,107679560,1,101246376,0,59.84413252,55.31523060523505,2
76,215822107,2,195421012,1,76.88009364,73.14138649858022,3
75,47111226,0,42998351,0,60.87888165,64.19319288887861,3
43,12895092,0,9983635,0,44.98424408,41.94145451192317,1
77,419440481,3,396467472,3,64.59651089,67.0079862526406,3
40,111681752,1,143263176,1,55.61744241,46.20750764547293,2
85,479365530,4,459939848,4,62.89859063,69.6191196233226,3
16,13658722,0,16569270,0,60.18551492,38.13462173057063,1
68,193844180,1,214494271,1,53.22812117,57.125594091204995,2
26,390921829,3,361366522,3,58.56826657,41.789230320425176,1
72,195421012,1,178241143,1,84.88785953,75.55248315264839,3
57,241831723,2,228422908,2,54.1944569,52.87853486091772,2
52,358725820,3,351676086,3,52.99875487,50.1484247296678,2
81,470319376,4,441690034,4,63.24032864,68.05842833145225,3
58,253234718,2,217122350,2,53.95183155,53.18579776474385,2
31,32784355,0,35728227,0,37.55998958,32.90782285685572,1
51,145701080,1,148318380,1,52.46519246,49.344503451599536,2
75,386006667,3,366573767,3,62.16913974,64.86938821241316,3
71,193273528,1,176093659,1,70.62442539,67.72423183076636,3
3,41859,0,39084,0,39.71542322,21.887794900894093,1
69,308183756,2,293568174,2,66.32486092,64.39201380815996,3
42,113378245,1,97649601,0,53.75650189,46.098867881146596,2
57,203205900,1,199090903,1,64.88648273,58.40598454755942,2
21,12379406,0,11164034,0,57.57551435,38.944697426401255,1
70,308964738,2,294353873,2,70.31273575,66.8926619064165,3
77,387894245,3,381117073,3,50.788761,59.83917411885556,2
72,42284076,0,38865651,0,65.77064279,65.28546815792656,3
3,41443,0,38951,0,42.02417414,23.084681595199847,1
3,41876,0,39101,0,36.11891894,20.02331982250311,1
4,41928,0,39072,0,36.16184574,20.478500041339196,1
76,219043332,2,197568496,1,55.26511307,61.789922451761505,3
25,15318516,0,23611940,0,57.57647957,40.68035083617799,1
75,216895848,2,196494754,1,73.5304067,70.82522999917798,3
73,197320869,1,178547522,1,86.10690857,76.32782638466105,3
71,194347270,1,176093659,1,84.61547242,74.97762221231683,3
25,60602482,0,54674080,0,64.0373448,44.047106320503715,1
60,304947455,2,232563249,2,50.43950445,52.246179890983505,2
80,429547447,4,402629336,3,60.28528799,66.07547347185479,3
3,42008,0,39192,0,39.74925666,21.905334659251942,1
26,18081152,0,21737677,0,65.11813508,45.02319095370046,2
1,0,0,0,0,53.79671309,28.598922382873916,1
0,5162,0,2387,0,26.57794111,13.778355696100146,1
81,222264558,2,192199786,1,59.51819131,66.30614982099102,3
30,33244678,0,39957723,0,58.73921178,43.45553076176239,1
80,411732059,3,399633556,3,45.70485561,58.51200902832799,2
62,256382732,2,252480814,2,56.86272617,56.43514206744872,2
74,42295075,0,38936008,0,81.36477874,74.42170251419012,3
72,42328129,0,38810594,0,66.61768887,66.10556112124041,3
2,4679,0,3763,0,53.44349187,28.571663279417272,1
51,194189494,1,199992584,1,56.19525245,51.30089859888917,2
78,46964959,0,42926156,0,68.85074432,69.4817749382844,3
31,196159418,1,193409631,1,63.55529455,46.45690316433508,2
2,4865,0,3827,0,53.50118605,28.6015727577301,1
41,83421295,0,75321045,0,53.92805671,45.74299882770892,2
73,187257002,1,161609886,1,66.02376367,65.91037007255015,3
72,194347270,1,177167401,1,57.5354207,61.08207209156131,3
3,40956,0,38519,0,38.69401925,21.358285324933387,1
72,194347270,1,176093659,1,73.71220564,69.6109568378766,3
3,40946,0,38637,0,41.8248312,22.981339410703182,1
97,373662155,3,335007449,3,68.57389525,77.8470733156118,3
2,72004,0,58589,0,53.96346588,29.25253244621228,1
72,191126045,1,172872434,1,72.3561848,68.9974325423408,3
73,200789721,1,180388626,1,55.62663562,60.817722882937005,3
44,81660870,0,119673392,1,52.67850566,46.403455519441316,2
55,63168435,0,78313596,0,54.15798182,51.91915780934447,2
44,113033497,1,105404795,0,62.24239472,51.36556485140326,2
74,201747092,1,180820733,1,68.31779949,67.54017174676588,3
79,446182497,4,416014314,3,49.08230618,59.84158977557321,2
96,347892351,3,264140489,2,94.46550905,90.93620763636375,3
81,429671244,4,399626074,3,51.72573378,62.07037487790301,3
52,158581401,1,173265631,1,52.22292271,49.66035580816313,2
77,284438440,2,280355458,2,46.17461202,57.40085333053391,2
77,219870129,2,198012522,1,88.83327004,79.48244641780846,3
57,54610719,0,58630265,0,50.38448701,50.82242787895056,2
2,21594,0,16994,0,53.44722746,28.57360670440543,1
57,282878393,2,260060346,2,59.20734257,55.493789115699805,2
31,38603891,0,38510139,0,63.64516144,46.4326803081936,2
58,57991232,0,61875060,0,60.59537701,56.55031565507115,2
72,195151266,1,175629535,1,75.00409878,70.28077345367781,3
82,398815048,3,382574949,3,51.36870468,62.30730040287737,3
76,215574375,2,194340547,1,60.89195623,64.8526284080328,3
2,0,0,0,0,53.79619426,28.75450691714391,1
81,47197233,0,41526556,0,91.56886672,82.84773024881508,3
1,6670,0,7047,0,53.43477548,28.424280067559387,1
1,0,0,0,0,53.63265823,28.526861979225952,1
96,354334802,3,269509198,2,75.82229776,81.29997821327103,3
1,0,0,0,0,53.54684332,28.482374402052685,1
98,367219704,3,329638740,3,97.85244816,93.44704706217664,3
79,429262840,3,396944186,3,60.11286956,65.55183262405582,3
28,16201599,0,22761814,0,64.16404237,45.39422376040782,2
30,30511581,0,23011647,0,61.35347964,44.80640092942354,1
3,42213,0,39384,0,39.84826771,21.95666337884344,1
9,5190,0,2279,0,26.55807794,17.66439591417028,1
2,22088,0,17230,0,53.81321197,28.906203761525596,1
48,100321829,0,110430405,1,54.7109502,49.19105598600886,2
72,193273528,1,176093659,1,66.61768887,66.17092789910797,3
1,0,0,0,0,53.60754673,28.51384384759607,1
78,46661894,0,42546459,0,61.37540443,65.74917181117839,3
77,413927051,3,395439463,3,51.84755447,60.397258980824056,3
48,73101900,0,72436405,0,61.20199119,52.54136428386186,2
72,194480711,1,176538021,1,58.09399586,61.51440127043105,3
96,78413116,0,71300499,0,69.00701669,77.36903172671532,3
65,294968736,2,242198582,2,53.02923544,55.7532038955539,2
57,142881285,1,163317557,1,48.94052072,50.117512078647415,2
73,388502061,3,380370866,3,63.5843527,64.74084565505667,3
2,57146,0,41935,0,55.82431083,30.095992400711605,1
96,80668649,0,73041251,0,59.19547744,72.42637419045539,3
73,43306669,0,39543425,0,72.7714584,69.6381567709501,3
82,404679300,3,387636195,3,65.31336314,69.53887356377048,3
72,199104095,1,178931060,1,54.0886083,59.58674974663012,2
78,216895848,2,195421012,1,58.88542309,64.67881330359852,3
52,197809348,1,184385747,1,64.74662771,56.16433330405622,2
4,40752,0,38275,0,41.8194971,23.41150041386741,1
72,197568496,1,178241143,1,72.23083484,68.84421567826278,3
64,319860329,2,270202060,2,51.99096556,54.79399758631479,2
72,193273528,1,175019917,1,83.91058647,74.754579177804,3
58,161396078,1,214455593,1,44.18204623,48.09923129499863,2
29,85883830,0,74829704,0,59.67308571,43.52663943299142,1
7,4946,0,2171,0,22.81089802,14.855955723707755,1
81,439556254,4,409856525,3,51.69505001,62.059024607419445,3
81,415472745,3,404913295,3,47.33140053,59.7901953163867,2
77,46679237,0,42854881,0,73.28043316,71.34517567863894,3
65,315625445,2,273884553,2,66.49011642,62.743316582054916,3
2,0,0,0,0,53.97342747,28.84638694250945,1
59,212141886,1,219441787,2,54.20771595,53.742413498882286,2
3,41583,0,39227,0,42.027273,23.086288178653636,1
73,43929186,0,39871738,0,55.62663562,60.750271977145175,3
30,24346070,0,32048294,0,36.53055906,31.938460658089213,1
56,164982631,1,164090168,1,53.79277377,52.20532831845362,2
48,135328421,1,99259887,0,52.91914977,48.267754283033,2
80,55768682,0,50894574,0,74.47011628,73.55031931614748,3
76,217969590,2,197568496,1,53.60713167,60.81759451813705,3
72,193273528,1,175019917,1,83.978346,74.9325723193717,3
72,42588889,0,39145981,0,73.82852791,69.46291439558935,3
58,153363513,1,185383676,1,61.20483605,56.91574826298988,2
34,86919598,0,85122198,0,52.41906519,41.933220634690024,1
63,283407558,2,260940903,2,56.64077681,56.76112405685573,2
94,76619584,0,69135487,0,51.91179431,67.7827612395113,3
78,217056930,2,196369253,1,67.80903225,69.3051776955412,3
72,358420599,3,346368621,3,63.24464672,64.11730644057378,3
79,402658190,3,372627767,3,48.55270624,59.54734425408652,2
67,400153809,3,371328207,3,57.58166126,59.03208954201332,2
78,47660579,0,43445965,0,66.86071005,68.59325686061581,3
24,24162463,0,17377360,0,60.12958307,41.57164018867008,1
1,9552,0,9585,0,22.99276544,12.352682520517114,1
11,23930,0,38460,0,34.150382,22.466211286246484,1
4,49456,0,45610,0,35.91043182,20.348166952315605,1
96,368976794,3,330917494,3,59.19547744,72.5502609945509,3
39,153487915,1,130067042,1,46.51345438,41.06166346982899,1
3,9177,0,7024,0,22.72509521,13.079770891134602,1
55,196366041,1,192258712,1,41.30620427,45.31270747475797,2
67,311489899,2,293266202,2,50.4371676,55.290467571675975,2
71,193550254,1,175216095,1,54.68640721,59.314427371306856,2
25,16422883,0,20168626,0,55.94561656,39.834378751184325,1
3,41319,0,38524,0,39.85771669,21.961561456675437,1
27,9175398,0,13982903,0,43.34489732,34.16480484215983,1
71,194347270,1,176093659,1,70.29849476,67.55551283135685,3
96,375589589,3,336146200,3,61.93916792,74.14415639146145,3
2,0,0,0,0,53.58295407,28.643960400121777,1
77,47472451,0,43483286,0,66.92369633,68.47002117347569,3
3,41241,0,38885,0,46.91051463,25.617824663047035,1
80,411208791,3,402626585,3,45.40025309,58.354644233112246,2
75,197515067,1,178169637,1,56.31678672,61.75004922357101,3
74,194304613,1,175476729,1,79.63301934,73.40322446247255,3
79,420127639,3,410402371,3,59.95721544,65.47202602721767,3
59,213156576,1,223603618,2,67.33935596,60.551188270534745,3
29,49553318,0,54018761,0,52.25203166,39.66645574060283,1
55,200254195,1,164335828,1,54.05231584,51.91514408989354,2
71,42212653,0,38705946,0,74.3885558,69.32012911938496,3
2,0,0,0,0,54.07843919,28.90082639828232,1
55,154618823,1,140660179,1,93.09413076,72.42919894822263,3
72,194347270,1,176093659,1,71.46649068,68.44674868812538,3
2,42281,0,34215,0,54.03340452,28.877497200141732,1
1,4625,0,3683,0,53.41111671,28.412013830043048,1
65,328670067,3,273199175,2,53.52916762,56.02704742512576,2
79,429192629,3,406201897,3,51.14523129,60.904934508148976,3
30,33431186,0,27777432,0,51.31770053,39.60545499742741,1
71,193898439,1,176183219,1,84.82144895,75.08431952780288,3
76,214462002,1,195130132,1,74.25573466,71.78050580916259,3
59,241294964,2,257971123,2,53.7143879,53.50196351034269,2
31,40604026,0,37760264,0,55.02703373,41.965224260281396,1
44,76753082,0,116565334,1,50.88370798,45.47118507065017,2
84,467346288,4,451546956,4,62.46800175,68.95833011857034,3
63,271396121,2,255350025,2,60.96094067,58.996738787528585,2
96,372187632,3,333503612,3,62.33441458,74.32603835741052,3
65,283728445,2,266457276,2,68.79998496,63.93177145014033,3
3,41597,0,39288,0,38.66120184,21.34127266725305,1
81,444834076,4,416781408,3,60.04936837,66.39277130857172,3
26,18435700,0,21855904,0,63.11688233,43.98582332684172,1
22,176792864,1,141162161,1,47.02156551,33.973171303409494,1
78,437549387,4,420643750,3,61.79316189,65.99717622929778,3
74,163487038,1,209472391,1,45.61092464,55.76617673939814,2
55,197737630,1,198027468,1,61.53936032,55.80344133628667,2
26,19607307,0,24091021,0,69.28818212,47.185873806070404,2
73,197101149,1,179512263,1,60.27464922,63.22626826069926,3
79,409855125,3,400641879,3,59.05687014,65.00073374538734,3
2,5102,0,2381,0,26.64845283,14.680762675280798,1
98,80515996,0,73033702,0,62.32860366,75.05065107702036,3
98,366145962,3,327491256,3,72.29153826,80.33807565777265,3
36,103851205,0,94222781,0,57.92360248,45.65862885081457,2
1,5090,0,2315,0,26.63946106,14.2431748100837,1
77,48041966,0,43973843,0,64.59289282,66.98486963755774,3
77,216895848,2,196494754,1,87.30634574,78.68984493021044,3
60,189271279,1,237834100,2,50.07409319,52.03123090777381,2
2,0,0,0,0,53.31295359,28.503988602787025,1
32,44066461,0,42563440,0,54.956268,42.363332181238626,1
3,39924,0,41017,0,39.85852951,21.961983066038822,1
71,194078649,1,175693421,1,81.81730452,73.52686418093548,3
40,173535178,1,162625142,1,60.99929539,49.016108725233025,2
77,140468707,1,146053305,1,52.26554471,60.49537864561248,3
4,5190,0,2279,0,22.89141753,13.598918988240086,1
79,47167511,0,43020671,0,66.23344146,68.84798557692453,3
3,41859,0,39084,0,39.72324657,21.891850628353094,1
72,359416489,3,347981594,3,61.8843496,63.41269914524585,3
2,0,0,0,0,53.99802013,28.85913610066444,1
72,380658743,3,356165461,3,45.30159764,54.82270409910915,2
26,24686262,0,21179317,0,65.29700523,45.117319231812466,2
97,368067464,3,330436580,3,87.86575103,87.99311221242216,3
41,35817466,0,36671077,0,60.87229301,49.32340082867739,2
30,36777340,0,32640807,0,63.30845272,45.823472497246236,2
1,21594,0,17248,0,53.8586617,28.644033967556844,1
45,87639036,0,109597200,1,53.47552181,47.24870307166311,2
62,364341687,3,343615749,3,66.87208879,61.66930972808537,3
29,26124838,0,31853631,0,52.69222192,39.88431976590808,1
73,201089847,1,181499573,1,59.43351783,62.79157705401405,3
80,443886442,4,415146720,3,66.47091366,69.28827607914272,3
75,194347270,1,176093659,1,61.38173419,64.48282346032241,3
77,405347600,3,398678671,3,64.88983559,67.15729020601802,3
26,13440793,0,19614274,0,54.45034131,39.49132347848917,1
2,0,0,0,0,52.98588153,28.3344301483125,1
4,40722,0,38271,0,38.56468003,21.724160460276366,1
71,194470603,1,175964643,1,58.80687183,61.59810422602608,3
78,431954366,4,396328525,3,64.08230364,67.17719701516346,3
72,363029360,3,348910074,3,52.78594968,58.69700913946828,2
76,47205167,0,43002856,0,79.09146188,74.06778291175468,3
2,4737,0,3831,0,53.40167396,28.549984353787607,1
2,0,0,0,0,53.89062179,28.803459389717222,1
38,90623034,0,106502317,0,55.0469985,45.032892368915554,2
72,196494754,1,178241143,1,84.55746693,75.23425603470835,3
60,191689135,1,228633041,2,52.48485243,53.279510988540004,2
2,21402,0,17048,0,53.44349187,28.57167009317158,1
80,388749745,3,382402504,3,57.0719753,64.39573752750593,3
1,0,0,0,0,53.05882939,28.229381566978848,1
80,416111574,3,404706966,3,42.97638721,57.09967425999587,2
43,157031161,1,160616570,1,44.86349022,41.94561995004036,1
23,19227521,0,19387802,0,53.6877682,37.79850103805979,1
72,191790946,1,175102401,1,69.49181386,67.42223997218873,3
52,133088905,1,165434555,1,58.01113252,52.65341625089897,2
2,0,0,0,0,53.35176227,28.524107532545187,1
96,374735897,3,336081191,3,79.83235482,83.39836190523143,3
75,220117074,2,197568496,1,82.64556886,75.72913173222278,3
78,431675643,4,421020464,3,59.7471535,64.93522726993112,3
71,43047180,0,39465842,0,72.41024715,68.50271417745087,3
1,0,0,0,0,53.88055644,28.655375669311866,1
38,62487037,0,72425325,0,67.043288,51.23785394239515,2
2,0,0,0,0,53.46133971,28.58091391757139,1
49,239949965,2,167983492,1,67.7093393,56.407535883448766,2
3,41825,0,41693,0,38.63453134,21.327446917190755,1
70,317554464,2,262373254,2,52.67428918,57.74352619972837,2
76,216798812,2,196798025,1,87.52311399,78.51220483798346,3
64,276251858,2,263753902,2,63.15645627,60.570839253048824,3
76,219678571,2,198161564,1,78.99527032,74.26106763937256,3
77,390876354,3,372109277,3,42.22626033,55.39894522040843,2
96,361850995,3,324270031,3,96.77348392,91.88520482200602,3
3,41456,0,38975,0,38.69782933,21.360260737283646,1
