CPUUtilization_Average,NetworkIn_Average,NetworkOut_Average,MemoryUtilization_Average,Final_Target
60,447009428,423825297,41.11787335692809,48.27739009255117
57,423954035,402493254,38.33765929394613,45.587007632975485
59,413530987,389831815,40.34015523467982,47.37120238964721
64,415359695,390222722,48.30191287531083,53.6218179098725
67,397434939,376318102,59.44184664395526,60.53233126975046
66,340836714,326418288,65.65566765083301,62.679410998126365
60,285969008,275221155,63.535527497566186,58.86419137271967
53,288827598,279939191,58.84012138941785,53.63706938069007
52,342823994,334227424,54.371112696023886,50.920549545632895
55,375200078,362027976,50.39111508704405,50.432759972663156
55,348169900,328108346,49.49488911827156,50.04155284408319
53,306397357,282596496,53.24820494604574,50.84698790014076
51,266620261,245679439,55.055376867035754,50.43979971710044
43,197011272,184613471,45.08261447291843,42.10197453389518
33,106641855,102503209,26.65474832317257,28.379924734824595
33,166004678,162322327,39.1333292090338,34.31932167027192
46,261229847,254815740,44.01470914080556,43.23160283343039
49,277936955,270409975,49.4463239562077,47.20393007693355
48,258718648,249241849,59.70604369143179,51.38339987544772
52,246771362,235493394,68.46713076837482,57.355318020292074
52,208121805,197316113,66.86920036471956,56.670241597672515
43,164259224,154921939,58.70182700984454,48.660033623718554
39,181726013,173011190,53.69799286083423,44.20773034339556
43,246229326,236269649,51.419491533213375,45.2451137921692
46,288569351,274471482,46.23308263266974,44.28997501640566
44,278654388,260008840,41.43285851292297,40.85541507698729
43,254074612,233312604,42.8835322117784,41.090208919593955
46,246377121,225972515,49.091361020584266,45.67937596202589
49,239920737,221210976,56.19110303370834,50.427236451179894
52,235389595,216204507,62.09236703379987,54.70583514699159
56,235683414,211476332,63.90853674285884,57.18402206360593
54,209594573,180713456,61.757196038179686,55.1902892396952
48,168290950,140348881,57.47705208684188,50.41028764712441
48,187550306,159989321,51.08230051510965,47.093345270281056
53,269311618,237554305,45.25192473471075,46.8417815381207
56,310374658,276719017,43.47851299410904,47.376862499785794
55,281620935,249683602,45.56671518896124,47.88994339495234
56,279289217,248352867,48.84058048250395,50.02410441538695
61,323807632,295533247,53.073738960075694,54.37196299161918
65,325982525,301729788,56.57459444657131,57.860628866059514
65,281052509,256422594,53.1111418058915,56.43892872407927
64,266708579,239859337,43.5651518373961,51.26923258839624
63,307266433,282195584,36.37465282843043,47.23791841999627
65,376419767,353674333,36.43625787040307,48.196647079038094
67,402909824,380431272,46.27016084429199,54.2958440270804
66,345243779,324051595,63.658728647517336,61.777318944621975
58,247392179,228059515,73.93452430306326,63.15005729165579
53,173694163,152539500,69.98721854957569,58.54093573749757
56,167153040,141624619,58.60760319304658,54.60975792246753
61,200069062,175619105,48.13939134038619,52.0595222348989
61,212060614,194150332,48.798531942997585,52.13329428957879
59,192082008,178204514,63.19696685669616,58.43010342953936
61,186671172,172368873,77.69179276860065,66.18078328057231
55,203933348,189522456,73.35652712885819,61.41231063251761
39,194372307,181424383,52.668052075758254,43.94806519892273
31,199914604,189744067,16.513599278382717,22.824964086814585
37,244521019,233420009,32.696835856091774,33.53006197623076
37,252408805,239872767,48.457465600867145,41.14715181113906
42,272473710,253802350,53.42755219294808,45.677611032985666
54,314752740,286555005,53.41668236337894,51.51393208711892
62,324692314,291719603,51.48888469255274,54.30501001976488
59,298773993,269013126,47.55438488196746,50.76742691711746
57,296859335,270008880,50.48909679222675,51.28837620282241
65,329474713,300785319,59.75137282781313,59.661379418507934
71,338351958,308624503,61.42813715293787,63.31961847305032
70,323753745,294250533,55.487326786512035,59.9175380752661
70,338400172,306845247,51.754217881634396,58.28224834097394
71,363311352,329959367,52.148725632248514,58.520037557518975
67,378158594,343644047,58.39449854692134,59.95810484952845
63,404879906,366499866,65.17408802866535,61.33167239125616
58,429225240,387154412,62.458226527780916,57.773811335048215
52,408479767,370912905,54.2370688108014,50.70958108503486
47,351469891,324761360,50.127334786604635,46.621091919157
51,321065221,300260398,52.08538143947153,49.05929349897774
58,334401122,310720366,55.86551767181665,54.582003862081926
60,338378857,307403629,55.28515987757739,55.0125284536945
52,297514060,261187606,48.278531572162244,47.78299283865386
46,253052719,217803846,41.061680767002315,41.555786596991126
52,260383572,230235188,44.043452524184026,46.04931796692033
63,302074010,277757046,54.585143696427586,56.042601771533775
66,331647827,313399299,60.14224074727989,60.156446858011606
60,313381058,299268455,59.67824086328692,57.29414814289288
52,263600157,249025677,58.39013541607915,52.56043116687256
49,259212801,239410657,56.550743886421635,50.273107848309344
53,271719834,248582376,56.67206362308405,52.61232993929487
57,215659591,196207908,58.617726264434545,55.225982148019476
51,135967659,122105060,56.994857980027696,51.61571614037494
39,114381304,102770830,50.259630420586554,42.85344216994816
36,157432363,143565097,43.39103124765668,37.932199103186356
45,233468137,212781952,43.16810164585344,42.33780978804982
56,295825951,268935492,49.0536878805826,50.01814590782901
54,305468368,280939851,50.82568541692673,50.15400345495879
42,258604122,244953716,42.96876544962028,40.81119470194197
32,194719328,189747001,37.0930517355793,33.13617211023274
30,157657826,151268880,44.456345106875766,35.722312118398854
37,165072045,151303425,58.390585041063545,45.58578396152987
48,224491432,203583142,63.35802748617958,53.287340561737174
55,296888800,273107902,57.76063754944979,53.90476223071135
56,300643935,280704186,54.60079420872708,52.740747715427446
55,231730794,219383834,55.942517497840406,52.79570491672121
54,179988603,173947829,54.309910003420235,51.706949423083046
54,187443912,183973602,52.73270510574247,51.17229842854528
56,214196502,209455566,57.35084069987621,54.31241633691593
58,227720895,219674827,63.36632642180452,58.13153632154455
55,213706897,205379082,62.21072999703876,55.7239758597307
41,159303705,155421064,51.84321043050593,44.48633605993296
30,148200152,127827698,37.12764366724765,32.37768213796497
49,227576685,193937891,59.82137766512151,51.976536276679106
57,250041735,213923661,70.84585342256858,61.2308171515523
45,196621669,170885077,58.92224181879406,49.526356424813805
38,137697421,125095800,52.88072123201475,43.2409687179245
57,226080157,203330395,59.95423780030065,55.584837125418474
66,298404747,272456437,59.39244878245438,59.6947338548829
67,316682079,294384580,65.16614818950761,63.03358764535866
65,294610131,275025730,75.3650415592927,66.97666456877656
64,295228410,274112117,78.0747717217477,67.7794258119931
62,315388407,290676704,73.33469994794214,64.75954704980643
56,298411105,269772716,67.28366822307119,58.982132167876216
52,282602288,253125090,61.07772637134658,53.79761807630664
55,325400712,302071532,56.00295920006028,53.23436481607035
61,369059696,354214696,52.41307153401296,54.352758959503895
58,338911290,327730987,46.199888398758404,49.775113195662534
47,273359886,261886297,34.778957072965866,38.96384266377859
38,251150023,238802098,22.206308641145288,28.994625301030425
34,264681317,252859225,14.864450697686106,23.70328642402099
32,266434190,257511667,16.104935177351706,23.21903306608841
32,243679855,236540553,23.680924736116797,26.532447047930663
36,241293860,229822168,32.06702797878251,32.45244222810377
47,298467829,279085736,41.63669104106105,42.50731807252666
56,330539443,308718578,51.370742988621274,51.30674704886001
53,262984049,248485776,52.967623003179206,50.80864443926042
49,177244269,175073154,47.18243938709354,45.83755893339617
49,153752842,159197904,45.860060330320806,45.36187465624898
51,182223723,186780255,50.05351696115555,48.01381574462068
53,247153433,245680389,51.18794628546902,49.5639763625893
56,315671485,305786591,47.743973621740295,49.6917962275265
54,327743294,311121762,43.89425501454895,46.96279570281816
44,278879371,261418641,41.22838753462265,40.6433147270193
35,208907955,194121255,42.208437122252455,36.73909450291179
36,154059942,140496320,51.96168046391891,41.8633031854684
41,138003771,123325805,62.60428399486109,49.30507292823393
40,160485718,144523653,60.54054832359852,48.17222028992909
41,219452713,200163639,52.78481996302008,45.01424217130758
49,296828929,269393722,47.54769695036245,45.93890276815371
52,325247427,292556565,40.69341956652768,44.23340821555766
52,290999468,262526387,37.05727364767118,42.321346371017604
54,269179727,246641808,40.495895464885976,44.931774898091305
54,280545956,258939120,45.3705835380854,47.253393839290894
46,272296795,251691194,45.51374959529874,43.91367448387071
38,234672566,218606707,45.227855284987285,39.968050153523805
36,185343830,174399159,51.49457098667205,41.7301189008721
35,131373838,125038959,56.725765911607,43.90723349768619
34,103865430,99849610,55.48057428891355,42.90955230805904
33,123052863,116106693,50.76751040598794,40.23774884830392
30,155067223,143515153,41.59177547500464,34.23217845969054
29,218932950,213044621,45.52579142272846,35.80619090039725
38,213448127,211677446,48.09127978253318,41.06121374452352
55,285538836,281478195,52.724906894638714,51.239794192802954
69,372612623,363327053,57.26975972382235,60.23067221078121
71,383738690,370161875,56.15885393914063,60.76030735781081
67,337648924,319972753,54.53130198906484,57.81028682623984
60,276010982,257300108,57.91602262092465,56.44975887837596
53,206256173,193020432,58.09024289919792,53.08998154318879
49,160511491,152477919,47.31720415435082,46.00972127387387
52,179895413,168156928,37.645823240913,42.59685297531877
55,234043577,214441089,38.21608301259763,44.31264288787162
49,240534580,219510343,39.15273098346332,42.23635384387854
39,197632090,180618191,35.42271158443683,35.53332840164729
32,164188472,149417360,32.98066397664188,31.26411124521035
30,147782750,134302580,37.518990559550424,32.148290244573424
30,161934324,150795218,48.856757235890036,37.97587726312086
36,227747297,217823465,60.223709210620115,46.27620926929294
42,283817306,277317788,65.58842424933796,51.535070125560644
45,268846726,270080386,64.49303580431375,52.13738658863368
46,209954358,214082241,57.772449765279674,49.63023169186209
49,176639010,174474873,46.20993739542481,45.63730726223012
51,186434576,177270431,34.702701335816705,40.81068808010945
44,202090979,192643849,27.547209499066764,34.27482549901453
39,222282755,216496483,25.019425989064228,30.509249879137606
45,276343774,269607898,27.243504323702865,34.68271407112799
58,348711481,336678484,35.59620915347775,44.580456537429896
69,410957209,396117237,48.16411715879542,55.73660664258441
78,465970640,447432179,61.85247116326739,66.74313077625537
80,468509804,443285648,72.91620557457405,73.0146823405661
68,369503443,343984544,74.6417135573749,67.94110445139228
51,238768225,220573444,65.70529474266039,55.948554652284166
46,190052603,175764498,56.015493021395976,48.671854844992
50,249280241,230135613,55.700243992573114,50.30556451091592
51,340659098,315693182,58.09904478962719,52.13507961706239
46,376445894,351581251,55.3513483232082,48.31691150232997
38,330669187,309566236,51.09303748563423,42.68121737504102
33,253767238,236680492,45.15397561976736,37.30386822434783
33,217580354,205164854,34.44218327600708,32.31187809093395
34,192007818,185424580,21.151691175732385,26.349231857019156
31,148432462,129213306,47.817117803467596,37.65079433825853
48,257465083,226958463,63.26375258180056,53.2006980701942
56,307531255,274036309,57.70203942623588,54.084114308381224
52,282727665,254442260,46.47638537144497,47.08102757182214
47,254847831,233573113,43.40533278456771,43.015345676613364
43,247003020,229957828,43.519715512335274,41.18909585177623
40,209374100,194543375,43.25533103517503,39.685971578542734
36,120240301,110191314,41.940421823342916,37.09045151916662
30,47218518,45185005,33.766667395000766,30.567578199822343
30,60859951,64353505,22.44760259544187,25.285450529939176
40,132464170,133582273,20.71405983636528,29.03807012388733
49,175830582,170178482,26.514697602622206,35.88623079798843
48,177243007,167305634,27.15969212829354,35.73316222627397
41,195612397,183128237,18.469115037810802,28.563156076755906
34,225454465,212548089,10.78297739458589,21.689762011246422
29,207190565,199593264,12.987757490853282,20.360554852592323
